月份,贸易伙伴,出口量kg,金额,币种,来源文件
202512,马达加斯加,0,1965,USD,customs-85177950-2025-breakdown-usd.csv
202512,马里,98,138086,USD,customs-85177950-2025-breakdown-usd.csv
202512,黎巴嫩,2,1779,USD,customs-85177950-2025-breakdown-usd.csv
202601,不丹,34,2508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国台湾,41755,79900618,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国澳门,109,56001,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国香港,14219,22527323,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,丹麦,514,422810,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌克兰,523,457454,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌兹别克斯坦,420,1018109,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌干达,6,4465,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌拉圭,383,19535,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,也门,2,15200,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,亚美尼亚,65,28855,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,以色列,672,974878,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,伊拉克,885,140860,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,伊朗,329,285003,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,俄罗斯,7280,4362444,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,保加利亚,115,40065,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,克罗地亚,77,58162,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,冈比亚,0,66,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,冰岛,11,3241,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,几内亚,82,76508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,列支敦士登,2,1910,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,刚果共和国,6,1601,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,刚果民主共和国,336,37151,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,利比亚,35,15434,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加拿大,3270,1603186,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加纳,108,101081,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加蓬,4,5084,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,匈牙利,2201,2830693,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,南非,560,162590,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"博纳尔，圣俄斯塔休斯和萨巴
",0,788,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,博茨瓦纳,3,1307,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,卡塔尔,136,32761,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,卢森堡,10,11791,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,印度,5198,3186869,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,印度尼西亚,3080,2480802,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,危地马拉,7,3026,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,厄瓜多尔,38,21969,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,古巴,39,30858,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,吉尔吉斯斯坦,329,164178,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,吉布提,84,71588,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哈萨克斯坦,1041,978205,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哥伦比亚,667,207846,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哥斯达黎加,2,4832,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,喀麦隆,0,96,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,土库曼斯坦,9,2293,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,土耳其,2868,2633762,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,圭亚那,2,520,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,坦桑尼亚,135,85707,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,埃及,405,151434,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,埃塞俄比亚,104,29833,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塔吉克斯坦,7,3210,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞内加尔,0,750,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞尔维亚,14,11229,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞拉利昂,5,958,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞浦路斯,8,3459,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞舌尔,1,3036,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,墨西哥,6527,15647649,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"多米尼加
",15,6323,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,奥地利,66,75973,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,委内瑞拉,22,14488,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,孟加拉国,130,96260,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,安哥拉,4,2175,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼加拉瓜,44,76443,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼日利亚,351,445209,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼日尔,2,2824,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼泊尔,40,9549,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴基斯坦,241,388682,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴拉圭,28,24409,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴拿马,380,181179,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴林,7,4922,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴西,6055,3327284,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,布基纳法索,26,3328,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,希腊,145,29819,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,库克群岛,1,5003,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"库拉索
",2,2453,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,德国,8544,7675196,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,意大利,373,266022,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,拉脱维亚,701,312017,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,挪威,708,945708,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,捷克,1880,462986,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,摩尔多瓦,85,25338,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,摩洛哥,133,58880,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,文莱,3,273,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斐济,2,8947,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯洛伐克,129,417719,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯洛文尼亚,96,89002,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯里兰卡,155,68513,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新加坡,9080,5452880,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新喀里多尼亚,3,403,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新西兰,38,46689,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,日本,3989,6108392,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,智利,105,148422,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,柬埔寨,243,44090,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,格鲁吉亚,229,58307,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,比利时,801,420077,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,毛里塔尼亚,52,245904,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,毛里求斯,1,1944,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,汤加,2,195,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,沙特阿拉伯,968,470253,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,法国,766,628160,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波兰,1121,849890,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波多黎各,29,1566,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波斯尼亚和黑塞哥维那,7,2617,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,泰国,24387,36259967,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,津巴布韦,27,69114,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,洪都拉斯,12,6283,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,海地,9,1895,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,澳大利亚,2389,1571106,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,爱尔兰,4852,2934254,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,爱沙尼亚,4,4730,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,牙买加,4,5000,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,特立尼达和多巴哥,3,639,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"玻利维亚
",7,4177,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,瑞典,3806,1327643,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,瑞士,520,510423,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,留尼汪,9,30556,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,白俄罗斯,239,18661,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,百慕大,0,416,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,科威特,9,4304,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,科特迪瓦,129,107720,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,秘鲁,496,55503,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,突尼斯,11,12402,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,立陶宛,79,38253,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,索马里,24,13292,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,约旦,76,50119,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,缅甸,94,30247,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,罗马尼亚,598,484024,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,美国,27848,29632939,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,老挝,8,4019,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,肯尼亚,138,48508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,芬兰,262,196516,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,苏丹,4,4630,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,英国,2413,2966153,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,英属维尔京群岛,0,243,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,荷兰,13422,10611802,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,莫桑比克,3,1315,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,莱索托,0,367,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,菲律宾,733,481039,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,萨尔瓦多,127,36657,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,萨摩亚,2,1935,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,葡萄牙,85,89382,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,蒙古,10,9393,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,西班牙,251,177981,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,贝宁,75,97066,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,赞比亚,30,16230,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,赤道几内亚,6,597,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,越南,4667,1868410,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿塞拜疆,2,2199,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿富汗,20,54594,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿尔及利亚,877,650724,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿尔巴尼亚,29,15019,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿曼,7,4165,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿根廷,71,86023,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿联酋,3797,7356265,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿鲁巴,1,140,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,韩国,7009,7086264,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马尔代夫,48,27833,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马拉维,0,14,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马来西亚,112568,223633602,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马里,6,3676,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,黎巴嫩,21,2673,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,不丹,3,4380,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国台湾,27886,54027966,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国澳门,16,14559,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国香港,10948,16742981,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中非,20,1062,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,丹麦,287,221893,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌克兰,588,213689,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌兹别克斯坦,86,69070,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌拉圭,34,8150,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乍得,8,2280,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,亚美尼亚,14,5000,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,以色列,692,1777759,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,伊拉克,83,27313,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,伊朗,192,586,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,俄罗斯,9427,2484635,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,保加利亚,49,19576,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,冰岛,10,4438,USD,customs-85177950-2026H1-breakdown-usd.csv
